antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
"frozenset({'GRUPO WELCOME S.A.', 'San Andrés', 'ANDINA'})",frozenset({'Mujer'}),0.007431401624737721,0.5769100924331323,0.0045682394116415325,0.6147211040828062,1.0655405619447653,1.0,0.0002809888134063642,1.0981393272519149,0.061969735518740576,0.007879355204870606,0.0893687392996914,0.3113197819730332
"frozenset({'GRUPO WELCOME S.A.', 'Mujer'})","frozenset({'San Andrés', 'ANDINA'})",0.006675013995307832,0.047225083010337295,0.0045682394116415325,0.6843790012804098,14.491853855092288,1.0,0.004253011321617957,3.0187310757360115,0.9372518853902312,0.09260221760221762,0.6687349833717184,0.3905561642905533
"frozenset({'GRUPO WELCOME S.A.', 'ANDINA'})","frozenset({'Mujer', 'San Andrés'})",0.00862794702722568,0.042015837133077216,0.0045682394116415325,0.5294700346706291,12.60167762440703,1.0,0.004205728994552801,2.035968447187703,0.9286578974206805,0.09914672602485626,0.5088332526069808,0.31909832083409406
"frozenset({'GRUPO WELCOME S.A.', 'San Andrés'})","frozenset({'Mujer', 'ANDINA'})",0.010401398248770335,0.34177610071493586,0.0045682394116415325,0.4391947411668037,1.2850364324716828,1.0,0.0010132900761936447,1.17371206656399,0.22414335080456407,0.013141880678116127,0.14800228396094392,0.22628045843256037
"frozenset({'Hombre', 'SERVINCLUIDOS LTDA', 'San Andrés'})",frozenset({'ANDINA'}),0.003910139440273154,0.5312020580580923,0.0030170037648446415,0.771584699453552,1.4525258096217155,1.0,0.0009399296468774253,2.0523929037169655,0.3127670376258201,0.005670045135486771,0.5127638581341027,0.3886321389548843
"frozenset({'San Andrés', 'ANDINA', 'SERVINCLUIDOS LTDA'})",frozenset({'Hombre'}),0.007311747084488926,0.3220672885853842,0.0030170037648446415,0.4126241963763881,1.2811738757722242,1.0,0.0006621292065212051,1.1541720091844854,0.22108231843693418,0.009244346676094329,0.1335780177977285,0.2109959078636445
"frozenset({'Punta Cana', 'Mujer', 'PRICE RES S.A.S.'})",frozenset({'ANDINA'}),0.004619519928891016,0.5312020580580923,0.003606729713213707,0.7807585568917669,1.4697958056600433,1.0,0.0011528312197464272,2.1382724693637223,0.32111678838829794,0.006776830306242072,0.5323327525712539,0.39377415395370696
"frozenset({'Punta Cana', 'PRICE RES S.A.S.', 'ANDINA'})",frozenset({'Mujer'}),0.005722051049754922,0.5769100924331323,0.003606729713213707,0.630321135175504,1.0925812244280724,1.0,0.0003056207131924933,1.1444795681455266,0.08522389508977947,0.00622896616874299,0.12624040845013618,0.3182864703588426
"frozenset({'Punta Cana', 'PRICE RES S.A.S.'})","frozenset({'Mujer', 'ANDINA'})",0.00855957300422637,0.34177610071493586,0.003606729713213707,0.42136794807788314,1.2328771590420016,1.0,0.0006812722280443891,1.1375517431130142,0.19051995222177479,0.010402159310795321,0.12091910890716165,0.21596042506297317
"frozenset({'Mujer', 'San Andrés', 'PRICE RES S.A.S.'})",frozenset({'ANDINA'}),0.00650835231424701,0.5312020580580923,0.003705017371275218,0.5692711753118844,1.0716659822308687,1.0,0.00024776722738005866,1.0883830267950083,0.0673115191199078,0.006938164707388706,0.08120581139093305,0.28812297754371824
"frozenset({'San Andrés', 'PRICE RES S.A.S.', 'ANDINA'})",frozenset({'Mujer'}),0.0060639211647514814,0.5769100924331323,0.003705017371275218,0.6109936575052854,1.059079509128372,1.0,0.00020668005161121389,1.087616990647437,0.05612416043980659,0.006396022220091035,0.08055868141162498,0.3087079160779218
"frozenset({'Mujer', 'PRICE RES S.A.S.', 'Santa Marta'})",frozenset({'ANDINA'}),0.009068104800283753,0.5312020580580923,0.004653706940390672,0.5131950989632422,0.9661014884605722,1.0,-0.0001632889922065237,0.9630099059058356,-0.03419811125915949,0.008688506279021527,-0.038410917548527636,0.2609779042541564
"frozenset({'PRICE RES S.A.S.', 'ANDINA', 'Santa Marta'})",frozenset({'Mujer'}),0.00750404902417449,0.5769100924331323,0.004653706940390672,0.6201594533029613,1.0749672460875555,1.0,0.0003245453242314107,1.1138618855883353,0.07026638033100095,0.008026948138101838,0.10222262478098372,0.31411303010849206
"frozenset({'Mujer', 'San Andrés', 'SERVINCLUIDOS LTDA'})",frozenset({'ANDINA'}),0.0057177776733174646,0.5312020580580923,0.004294743319644284,0.7511210762331839,1.4140025717879303,1.0,0.0012574480520594366,1.8836385775323503,0.2944714299469563,0.008063351465845088,0.46911259308033276,0.3796030142840832
"frozenset({'San Andrés', 'ANDINA', 'SERVINCLUIDOS LTDA'})",frozenset({'Mujer'}),0.007311747084488926,0.5769100924331323,0.004294743319644284,0.587375803623612,1.0181409743524166,1.0,7.652263328409258e-05,1.0253637844857093,0.01794898154473363,0.0074056607249441825,0.024736376366589676,0.297410096462216
"frozenset({'Entre 55 y 66 Años', 'ASSIST CARD DE COLOMBIA', 'CARIBE'})",frozenset({'Mujer'}),0.005149418607135684,0.5769100924331323,0.0035084420551521962,0.6813278008298755,1.1809947681039155,1.0,0.0005376904905326574,1.3276649443179052,0.15404946324562996,0.0060641873176496665,0.2467979181948235,0.3437046186318399
"frozenset({'Entre 33 y 43 Años', 'AVIANCA', 'CARIBE'})",frozenset({'Mujer'}),0.00942706842103014,0.5769100924331323,0.006222036092937391,0.6600181323662738,1.1440571780996782,1.0,0.0007834651787874299,1.2444484481233469,0.12711614585474063,0.010725519517351623,0.1964311567039841,0.3354016188308951
"frozenset({'AVIANCA', 'Entre 43 y 54 Años', 'CARIBE'})",frozenset({'Mujer'}),0.014136329255107754,0.5769100924331323,0.008935630130722585,0.6321039903264812,1.0956715762426124,1.0,0.0007802391134931787,1.1500258128440413,0.08856980138723766,0.01535039422102806,0.13045430038915726,0.32379638224185486
"frozenset({'Entre 55 y 66 Años', 'AVIANCA', 'CARIBE'})",frozenset({'Mujer'}),0.019499416684116287,0.5769100924331323,0.01305943839286859,0.6697348235809775,1.1608998219399398,1.0,0.0018100281112429003,1.2810612131570123,0.141355581831737,0.02238696633164357,0.21939717655206556,0.3461858464687504
"frozenset({'Entre 67 y 78 Años', 'AVIANCA', 'CARIBE'})",frozenset({'Mujer'}),0.01826868427012867,0.5769100924331323,0.012935510476182336,0.7080701754385965,1.227349260700733,1.0,0.0023961221452706953,1.4492863420259292,0.18868298419926452,0.022216676819646387,0.3100052273989421,0.36524611578575705
"frozenset({'Mujer', 'Mas de 79 Años', 'CARIBE'})",frozenset({'AVIANCA'}),0.007854465892045965,0.26595358258513635,0.0032520394689047765,0.41403699673558214,1.5568017272451735,1.0,0.0011631161256223936,1.2527180271202594,0.3604888921341674,0.012019838261309073,0.2017357630760739,0.2131324214014538
"frozenset({'Mas de 79 Años', 'AVIANCA', 'CARIBE'})",frozenset({'Mujer'}),0.005572482874443927,0.5769100924331323,0.0032520394689047765,0.5835889570552147,1.0115769592345216,1.0,3.7217858727283705e-05,1.0160391150408756,0.011508598573843296,0.005614413031930591,0.015785922808917108,0.29461297616836557
"frozenset({'Entre 43 y 54 Años', 'PACIFICO', 'AVIANCA'})",frozenset({'Mujer'}),0.007610883435110916,0.5769100924331323,0.005401547816945647,0.7097136440202133,1.230198003690625,1.0,0.001010752350898013,1.4574915384460179,0.18855781734118243,0.009327174249915141,0.3138896702850137,0.3595382688142044
"frozenset({'PACIFICO', 'Entre 55 y 66 Años', 'AVIANCA'})",frozenset({'Mujer'}),0.009546722961278935,0.5769100924331323,0.006004093894627084,0.6289167412712623,1.0901468868724253,1.0,0.0004964930686021463,1.140148194818314,0.08348947329477634,0.010343812118088788,0.1229210338228419,0.31966203579366703
"frozenset({'Entre 67 y 78 Años', 'PACIFICO', 'AVIANCA'})",frozenset({'Mujer'}),0.008123688607605756,0.5769100924331323,0.005384454311195819,0.6628090478695422,1.1488948738513638,1.0,0.0006978163656839982,1.254748696231849,0.1306597840696485,0.009289158225328439,0.2030276636245073,0.33607115603379256
"frozenset({'Entre 33 y 43 Años', 'PRICE RES S.A.S.', 'CARIBE'})",frozenset({'Mujer'}),0.00774763148110954,0.5769100924331323,0.004739174469139812,0.6116933259790401,1.0602922951117195,1.0,0.0002694876752350611,1.0895767079811518,0.0573078435321329,0.00817213809365904,0.082212392505275,0.3099540399719128
"frozenset({'PRICE RES S.A.S.', 'Entre 43 y 54 Años', 'CARIBE'})",frozenset({'Mujer'}),0.008978363895097156,0.5769100924331323,0.005931446495190315,0.6606377915278439,1.1451312781539111,1.0,0.000751737750571517,1.2467207514698302,0.12788588308325563,0.0102273899523999,0.19789576068173814,0.3354595984253837
"frozenset({'PRICE RES S.A.S.', 'Entre 55 y 66 Años', 'CARIBE'})",frozenset({'Mujer'}),0.008119415231168298,0.5769100924331323,0.005264799770947023,0.648421052631579,1.123955120800275,1.0,0.0005806271794307379,1.2033994376901929,0.1111875378345154,0.009080924898097576,0.1690207185742068,0.32877345547927717
"frozenset({'Mujer', 'Santa Marta', 'CARIBE'})",frozenset({'PRICE RES S.A.S.'}),0.007700624340297512,0.11249236133961804,0.003538355690214395,0.45948945615982245,4.084628064412383,1.0,0.0026720942743849894,1.6419802514024726,0.7610401520312459,0.030331892446333063,0.39097927691525824,0.24547182122684938
"frozenset({'PRICE RES S.A.S.', 'Santa Marta', 'CARIBE'})",frozenset({'Mujer'}),0.005474195216382416,0.5769100924331323,0.003538355690214395,0.6463700234192037,1.1203999234839566,1.0,0.00038023722193420524,1.1964198048414072,0.10805306345821626,0.0061127762930588995,0.16417298012501874,0.3262516556603874
